iter	MAPE	RMSE
4488	0.1503790619	245561.2703
4489	0.1503767608	245553.4122
4490	0.150355347	245522.9375
4491	0.1503560634	245503.0021
4492	0.1503555788	245491.0041
4493	0.1503466887	245475.8458
4494	0.1503471121	245470.1824
4495	0.1503483452	245467.6684
4496	0.1503249386	245422.3076
4497	0.1503238846	245410.5253
4498	0.1503235282	245402.0835
4499	0.1503246225	245398.386
4500	0.1503201234	245384.6116
4501	0.1503199173	245372.1803
4502	0.1503119132	245365.7912
4503	0.1503127452	245346.2854
4504	0.1503109498	245320.0494
4505	0.1502617443	245306.5667
4506	0.1502593422	245300.1087
4507	0.1502523811	245281.6558
4508	0.1502309459	245277.3228
4509	0.150231827	245271.3146
4510	0.1502286311	245268.8506
4511	0.1502076087	245253.8021
4512	0.1501890248	245239.0104
4513	0.150188509	245226.0581
4514	0.1501880959	245215.7664
4515	0.1501863242	245205.3612
4516	0.1501813532	245198.3259
4517	0.1501859022	245186.0032
4518	0.150177168	245174.5304
4519	0.150162448	245159.8798
4520	0.1501450348	245152.2578
4521	0.1501383839	245072.8639
4522	0.1501360339	245046.4204
4523	0.1501376207	245044.9629
4524	0.1501265376	245040.686
4525	0.1501277478	245022.408
4526	0.1501372226	244997.9802
4527	0.1501389961	244993.9506
4528	0.150132001	244973.6082
4529	0.1501126596	244901.1237
4530	0.150121283	244871.7476
4531	0.1501223523	244859.839
4532	0.1501220145	244852.9122
4533	0.1501199407	244845.5481
4534	0.1501149353	244839.4432
4535	0.150116387	244836.3056
4536	0.1501169995	244833.5467
4537	0.1501086021	244817.0553
4538	0.1501046767	244801.1451
4539	0.1501061385	244791.1427
4540	0.1501068563	244749.3366
4541	0.1501147536	244735.5005
4542	0.1501175313	244732.4294
4543	0.1501175445	244728.6224
4544	0.1501151238	244719.4659
4545	0.1501217212	244708.6598
4546	0.1501232819	244679.3355
4547	0.1501160004	244669.5797
4548	0.1501184607	244655.2698
4549	0.1501189178	244647.189
4550	0.1501097985	244626.2536
4551	0.1501090748	244602.5545
4552	0.1501077076	244600.2698
4553	0.1501036194	244584.8572
4554	0.150099858	244577.5145
4555	0.1501114935	244547.629
4556	0.150097333	244542.629
4557	0.1500989182	244538.2898
4558	0.1500992591	244531.9104
4559	0.1501003398	244522.9414
4560	0.150096151	244509.6309
4561	0.1500989021	244498.1583
4562	0.1501001333	244477.9051
4563	0.1500972277	244456.0232
4564	0.1500876936	244417.6743
4565	0.1500820383	244396.3403
4566	0.1500848915	244377.6689
4567	0.1500847573	244366.4424
4568	0.1500754432	244339.7796
4569	0.1500803185	244327.9371
4570	0.1500708542	244315.5342
4571	0.1500657804	244303.8992
4572	0.1500525175	244291.9229
4573	0.1500559461	244284.1401
4574	0.1500558709	244275.7922
4575	0.1500429064	244274.6482
4576	0.1500501387	244265.7456
4577	0.1500427949	244261.6112
4578	0.1500273959	244216.8171
4579	0.1500251884	244206.9453
4580	0.150021929	244177.0121
4581	0.1500290417	244161.4215
4582	0.1500284573	244141.8629
4583	0.1499988171	244136.4335
4584	0.1499772028	244122.8336
4585	0.1499595744	244086.2464
4586	0.1499316487	244068.2481
4587	0.1499325295	244060.8187
4588	0.1499344373	244057.3983
4589	0.1499287448	244044.596
4590	0.1499295101	244042.1162
4591	0.1499275986	244004.7306
4592	0.1499306602	244001.603
4593	0.1499249274	243962.8893
4594	0.1499246069	243956.3451
4595	0.1499322416	243952.4453
4596	0.1499335094	243945.651
4597	0.1499378329	243929.5426
4598	0.1499363713	243927.5662
4599	0.1499268186	243918.9539
4600	0.1499247704	243910.1514
4601	0.1498906063	243902.2325
4602	0.149893036	243897.2908
4603	0.1498898265	243892.585
4604	0.1498946182	243886.6129
4605	0.1498902224	243882.0312
4606	0.1498910067	243870.3296
4607	0.1498811823	243837.0483
4608	0.1498781035	243833.1775
4609	0.1498781363	243815.4594
4610	0.1498591912	243802.7456
4611	0.1498644032	243780.568
4612	0.1498566963	243772.1505
4613	0.1498586217	243760.9109
4614	0.1498626095	243744.3529
4615	0.1498647394	243724.5375
4616	0.1498620437	243722.2486
4617	0.1498724973	243714.769
4618	0.149869383	243706.0211
4619	0.1498588131	243698.2634
4620	0.1498517538	243673.0381
4621	0.1498503014	243662.0919
4622	0.1498477264	243648.1516
4623	0.1498498072	243629.4938
4624	0.1498404519	243577.0269
4625	0.1498418876	243563.9268
4626	0.1498311011	243548.6456
4627	0.1498325083	243544.6515
4628	0.1498291781	243520.3365
4629	0.1498278754	243503.1294
4630	0.1498190519	243482.2043
4631	0.1498239634	243472.4588
4632	0.1498207645	243451.3148
4633	0.149818265	243442.3196
4634	0.1498173444	243431.7031
4635	0.1498112899	243426.2294
4636	0.1498067367	243416.3394
4637	0.1498041732	243406.7206
4638	0.1497810578	243402.1139
4639	0.1497759739	243375.5011
4640	0.1497546164	243370.3393
4641	0.1497490455	243353.9571
4642	0.1497501767	243341.8746
4643	0.1497548644	243321.1109
4644	0.1497499394	243304.0442
4645	0.1497459507	243287.1964
4646	0.1497481078	243266.8531
4647	0.1497496107	243248.4433
4648	0.1497483504	243226.6688
4649	0.1497404462	243220.8456
4650	0.1497352439	243200.9014
4651	0.1497318907	243181.8584
4652	0.1497148239	243136.0688
4653	0.1497129569	243117.9246
4654	0.1497213197	243105.9927
4655	0.1497195742	243101.902
4656	0.1497061039	243088.8178
4657	0.1496166589	243077.2956
4658	0.1496136701	243058.6774
4659	0.1496114882	243052.0873
4660	0.1495700192	243008.1614
4661	0.1495750303	242985.9726
4662	0.1495758187	242972.9872
4663	0.1495778191	242953.6225
4664	0.1495760977	242941.3533
4665	0.1495852826	242932.3398
4666	0.1495815474	242932.0582
4667	0.1495686199	242929.8978
4668	0.1495634371	242919.8348
4669	0.1495640246	242889.5408
4670	0.1495526971	242879.2569
4671	0.1495534095	242869.6956
4672	0.1495582738	242856.7114
4673	0.1495585531	242842.9066
4674	0.1495349327	242838.5106
4675	0.1495324146	242824.3963
4676	0.1495261739	242790.0393
4677	0.1495226105	242780.7572
4678	0.1495173548	242742.4025
4679	0.149504258	242730.4763
4680	0.1495049315	242721.1298
4681	0.1494886753	242700.5977
4682	0.1494954019	242684.6074
4683	0.1494968168	242646.8958
4684	0.1494952814	242625.8916
4685	0.1494928765	242617.7646
4686	0.1494867205	242607.8864
4687	0.1494704243	242604.1514
4688	0.1494735552	242601.7472
4689	0.1494749115	242597.1641
4690	0.1494682723	242564.9847
4691	0.1494500775	242539.9797
4692	0.1494483157	242519.6689
4693	0.1494468505	242514.319
4694	0.1494064281	242494.8771
4695	0.1493957744	242482.2248
4696	0.1493922382	242468.7997
4697	0.1493912626	242464.4466
4698	0.1493971697	242436.3823
4699	0.1494009644	242420.6137
4700	0.1493976122	242408.5362
4701	0.1493875649	242395.4938
4702	0.1493901412	242379.3706
4703	0.1493816462	242365.4067
4704	0.1493801247	242358.925
4705	0.1493796605	242347.5121
4706	0.1493665776	242336.372
4707	0.1493731489	242325.9699
4708	0.1493750252	242303.8051
4709	0.1493543771	242279.4169
4710	0.1493549169	242266.2083
4711	0.1493563778	242261.2251
4712	0.1493407197	242254.924
4713	0.1493279317	242248.2316
4714	0.1493264977	242233.0735
4715	0.1493282866	242227.5736
4716	0.1493187954	242217.3801
4717	0.1493231065	242212.4232
4718	0.1493191759	242191.6489
4719	0.1493094288	242167.7366
4720	0.1493122558	242157.7176
4721	0.1493122504	242142.9782
4722	0.1493105682	242129.2429
4723	0.1493108978	242121.2337
4724	0.1493080558	242104.2056
4725	0.1493031925	242077.9583
4726	0.1492848666	242061.691
4727	0.1492776112	242055.0365
4728	0.1492741397	242047.6328
4729	0.1492730345	242028.7473
4730	0.1492781977	242015.0176
4731	0.1492713422	242007.1826
4732	0.1492562284	241997.6434
4733	0.1492590342	241993.2224
4734	0.149256071	241978.8562
4735	0.1492607845	241955.7033
4736	0.1492332121	241942.9552
4737	0.1492313373	241923.7917
4738	0.1492183698	241909.6042
4739	0.1492256589	241893.6563
4740	0.1492241381	241890.902
4741	0.1492280401	241884.8639
4742	0.1492232371	241863.8312
4743	0.1492247888	241859.8361
4744	0.1492160428	241834.8699
4745	0.1492143981	241829.1076
4746	0.1492144994	241823.3732
4747	0.1492026459	241815.2619
4748	0.1492024764	241808.225
4749	0.1492106845	241793.4385
4750	0.1492071119	241788.4741
4751	0.1492104018	241779.3916
4752	0.1491967448	241765.9704
4753	0.1491952228	241746.8033
4754	0.1491974309	241736.8506
4755	0.1491753411	241728.1337
4756	0.1491758144	241702.2033
4757	0.1491777499	241693.4438
4758	0.1491793281	241674.5823
4759	0.1491484501	241666.9069
4760	0.1491489027	241656.748
4761	0.1491484782	241653.8108
4762	0.1491502911	241650.7539
4763	0.1491534353	241649.2383
4764	0.149157888	241637.5146
4765	0.1491495626	241619.7669
4766	0.1491502491	241614.4407
4767	0.1491285677	241591.8275
4768	0.1491195396	241531.3296
4769	0.1491227565	241522.9359
4770	0.149119821	241474.598
4771	0.1491196918	241467.5439
4772	0.1491145609	241448.1441
4773	0.1490743182	241434.5902
4774	0.1490792715	241423.5131
4775	0.1490789875	241410.4369
4776	0.1490791283	241402.8159
4777	0.1490852578	241383.5088
4778	0.1490582687	241379.3575
4779	0.1490563938	241372.4265
4780	0.1490568422	241359.7518
4781	0.1490540551	241354.8108
4782	0.1490550141	241341.3486
4783	0.1490540836	241337.7364
4784	0.149050622	241325.4196
4785	0.1490386744	241312.4169
4786	0.1490318725	241288.7194
4787	0.1490118895	241273.1315
4788	0.1490115498	241226.621
4789	0.1490009747	241220.1688
4790	0.1490069333	241215.3575
4791	0.1490139538	241201.1769
4792	0.149010196	241185.0984
4793	0.1490073265	241174.6974
4794	0.14900979	241161.8406
4795	0.1490105761	241150.4049
4796	0.1490072952	241123.1144
4797	0.1490061376	241110.0422
4798	0.1490081526	241095.1246
4799	0.1489995722	241081.7926
4800	0.1489820669	241057.4113
4801	0.1489697483	241047.7263
4802	0.1489563162	241043.3221
4803	0.1489483525	241026.5152
4804	0.1489468854	241022.0127
4805	0.1489496378	241010.1498
4806	0.1489475086	240991.6906
4807	0.1489421536	240979.4591
4808	0.1489441025	240972.4307
4809	0.1489244171	240947.0924
4810	0.1489230132	240929.3856
4811	0.1489351474	240900.2229
4812	0.1489274278	240882.8496
4813	0.1488985863	240878.5593
4814	0.1489024727	240857.2729
4815	0.1488921652	240840.6113
4816	0.1488978311	240818.7261
4817	0.1488915628	240813.8853
4818	0.1488800507	240803.6266
4819	0.1488773548	240787.0897
4820	0.1488833947	240769.3444
4821	0.1488842899	240762.9501
4822	0.148888075	240753.6562
4823	0.1488837371	240713.7135
4824	0.1488821514	240699.2034
4825	0.1488827452	240685.026
4826	0.1488906894	240671.1517
4827	0.1488950613	240658.5273
4828	0.1488970589	240645.4481
4829	0.148882889	240628.6812
4830	0.1488796052	240622.4709
4831	0.148885336	240604.023
4832	0.1488833004	240583.7142
4833	0.1488817451	240564.0114
4834	0.1488850857	240557.9319
4835	0.1488882004	240548.1457
4836	0.1488865806	240537.0965
4837	0.1488843542	240529.0319
4838	0.1488832425	240522.7273
4839	0.1488856269	240517.2149
4840	0.1488886025	240504.0498
4841	0.1488858456	240488.7215
4842	0.1488862006	240475.654
4843	0.1488887722	240462.4812
4844	0.1488877463	240447.8668
4845	0.148898473	240430.7742
4846	0.1488793535	240418.4266
4847	0.1488803894	240393.6396
4848	0.1488728745	240365.0497
4849	0.1488679193	240353.4243
4850	0.14886031	240352.0498
4851	0.1488513031	240332.1202
4852	0.1488522762	240312.9819
4853	0.1488517466	240309.2304
4854	0.1488522705	240303.5388
4855	0.1488607006	240289.6574
4856	0.1488187232	240278.855
4857	0.1488136431	240265.8302
4858	0.1488113473	240253.1087
4859	0.1488098622	240226.6111
4860	0.1488031666	240213.3651
4861	0.1487982185	240207.9431
4862	0.1487987628	240198.0369
4863	0.1487982823	240183.089
4864	0.1487976879	240177.4568
4865	0.1487955045	240174.0567
4866	0.1487936592	240163.9141
4867	0.148794739	240154.348
4868	0.1487945714	240139.8524
4869	0.1488016509	240132.8977
4870	0.1487872442	240122.7563
4871	0.148764338	240052.6054
4872	0.1487641571	240040.4397
4873	0.1487685592	240023.0355
4874	0.148768534	240012.146
4875	0.1487710244	239999.6519
4876	0.1487683839	239968.9264
4877	0.1487702006	239962.7703
4878	0.1487668598	239951.7481
4879	0.1487621458	239927.5241
4880	0.1487595701	239909.1003
4881	0.1487604555	239905.405
4882	0.1487617238	239899.5179
4883	0.1487592347	239887.5547
4884	0.1487563981	239882.4723
4885	0.148754589	239868.2502
4886	0.1487508145	239822.1065
4887	0.1487553586	239816.6464
4888	0.1487543742	239761.5175
4889	0.148741631	239753.0824
4890	0.1487365233	239736.413
4891	0.148737849	239717.4876
4892	0.1487390663	239709.5464
4893	0.1487315413	239685.9456
4894	0.1487348042	239680.0652
4895	0.1487278859	239615.7411
4896	0.1487202058	239608.0037
4897	0.1487177489	239582.0856
4898	0.1487182331	239579.2409
4899	0.1486889258	239560.8527
4900	0.1486884496	239556.9461
4901	0.1486886804	239540.0945
4902	0.1486911531	239492.7649
4903	0.1486863958	239483.9348
4904	0.1486802825	239470.4657
4905	0.1486835903	239457.1445
4906	0.1486842025	239442.9353
4907	0.1486597134	239428.3839
4908	0.1486694639	239414.2433
4909	0.1486657455	239398.5935
4910	0.1486594497	239386.8618
4911	0.1486434417	239382.8701
4912	0.148639782	239374.3477
4913	0.1486372211	239356.286
4914	0.1486347706	239335.2334
4915	0.1486372927	239311.8849
4916	0.1486188676	239302.7844
4917	0.1486215807	239290.8369
4918	0.1486238023	239286.9923
4919	0.1486246012	239275.5527
4920	0.1486221635	239265.8035
4921	0.1486231543	239247.7204
4922	0.1486216165	239236.5602
4923	0.148624261	239232.5694
4924	0.1485976828	239222.7821
4925	0.1485944066	239203.4421
4926	0.1485961412	239189.4143
4927	0.1485931606	239183.0333
4928	0.1485963564	239165.481
4929	0.1485958651	239159.5463
4930	0.1485875989	239129.9405
4931	0.1485820165	239111.6423
4932	0.1485805857	239102.9639
4933	0.1485804055	239079.186
4934	0.1485779828	239075.0162
4935	0.1485733949	239061.0464
4936	0.1485681782	239057.5974
4937	0.1485700248	239051.3751
4938	0.1485680078	239041.127
4939	0.1485643695	239025.4971
4940	0.1485665116	239016.928
4941	0.1485688575	239007.4773
4942	0.1485681314	238986.9655
4943	0.1485683685	238980.8702
4944	0.1485672189	238933.9293
4945	0.148570803	238927.7934
4946	0.1485719483	238924.3674
4947	0.1485736906	238918.7883
4948	0.1485655841	238912.0039
4949	0.1485607466	238905.6578
4950	0.1485540315	238868.856
4951	0.1485391119	238828.5004
4952	0.1485350873	238822.6754
4953	0.1485344944	238801.5663
4954	0.1485313572	238782.0014
4955	0.1485096739	238776.6457
4956	0.148510035	238762.1888
4957	0.1484854903	238751.2003
4958	0.1484532778	238737.8174
4959	0.1484562191	238728.2205
4960	0.1484463096	238712.0098
4961	0.1484545448	238687.361
4962	0.1484574545	238677.0051
4963	0.1484473096	238661.6095
4964	0.1484266879	238623.4883
4965	0.1484278281	238595.7197
4966	0.1484268656	238589.4786
4967	0.1484189497	238567.1605
4968	0.1484188146	238546.3228
4969	0.1484113233	238526.5151
4970	0.1484133178	238520.7708
4971	0.1484138982	238510.7338
4972	0.1484150922	238495.3153
4973	0.148419098	238482.8052
4974	0.1484135103	238471.8362
4975	0.1484016945	238428.5025
4976	0.1483990667	238403.462
4977	0.1483955831	238393.2599
4978	0.1483903855	238362.6203
4979	0.1483924256	238347.9378
4980	0.1483898775	238333.9876
4981	0.1483793446	238313.5958
4982	0.1483664886	238303.6051
4983	0.1483666496	238291.6439
4984	0.1483676474	238283.6103
4985	0.1483663084	238278.6125
4986	0.1483391804	238245.3409
4987	0.1483378029	238236.4022
4988	0.1483335624	238231.8746
4989	0.1483368703	238220.8628
4990	0.1483304768	238207.3493
4991	0.1483190218	238195.13
4992	0.148320594	238188.575
4993	0.1483203102	238174.5019
4994	0.148315578	238159.1888
4995	0.1483111497	238152.5269
4996	0.1483099327	238138.5166
4997	0.1483095854	238132.2115
4998	0.1483153709	238120.3208
4999	0.1483175196	238115.7171
